 ,image,VSI,SSIM,MDSI,FSIM,RFSIM,SR_SIM,SMSE,quality
1396,105.jpg,0.997700572,0.991265777,0.191295343,0.992727794,0.923097286,0.996956643,0.680203606,80
1397,2151.jpg,0.992646646,0.950448273,0.268110576,0.969825786,0.635231718,0.985994174,4.505824695,70
1398,2021.jpg,0.992933797,0.973595035,0.217946861,0.968951886,0.45967724,0.987072433,2.778475578,60
1399,887.jpg,0.994202414,0.9840627,0.220866952,0.98809208,0.793122337,0.990574582,1.436743852,65
1400,1681.jpg,0.998511852,0.996760184,0.170534014,0.995921587,0.906703718,0.997997432,2.723188413,60
1401,1348.jpg,0.991024205,0.945888171,0.270863775,0.971470379,0.717530223,0.984757549,3.312858543,60
1402,990.jpg,0.999205775,0.98890001,0.153481002,0.995957459,0.964415017,0.998880205,1.485734015,50
1403,1657.jpg,0.990884077,0.932311729,0.257608707,0.978398389,0.650471631,0.987991459,7.059670468,70
1404,1689.jpg,0.998704577,0.993988423,0.17157979,0.995522623,0.930984436,0.998215255,2.31383338,60
1405,1434.jpg,0.989903717,0.95604143,0.267519874,0.973360813,0.665197024,0.986350626,2.902381999,80
1406,1918.jpg,0.998913841,0.994210597,0.182148029,0.995742107,0.928290976,0.998260686,1.48631241,80
1407,967.jpg,0.997922588,0.990085508,0.189003291,0.993925519,0.871517401,0.995707452,0.907588613,70
1408,1920.jpg,0.991959324,0.959982675,0.260106116,0.978968838,0.70331233,0.989759601,4.063565421,60
1409,937.jpg,0.998490074,0.992553137,0.167418042,0.995535187,0.833893378,0.996678124,1.230134466,90
1410,760.jpg,0.9975693,0.992642442,0.190293595,0.994498798,0.781017204,0.997390702,2.085170574,70
1411,1734.jpg,0.992801315,0.962589918,0.256811595,0.974094414,0.764748528,0.987672544,3.468862534,60
1412,947.jpg,1,1,0,1,1,1,0,100
1413,1209.jpg,0.996380438,0.982302281,0.216731016,0.985512127,0.841471299,0.992750281,1.76725933,60
1414,7.jpg,0.999264934,0.995122916,0.144163383,0.998829908,0.952016189,0.999522339,0.303343703,70
1415,369.jpg,1,1,0,1,1,1,0,100
1416,2170.jpg,0.990450288,0.953812325,0.270367437,0.972234123,0.650852442,0.986892367,4.839111582,60
1417,1887.jpg,0.988539859,0.996590623,0.154490088,0.997235313,0.966628427,0.998724794,0.346049644,70
1418,965.jpg,1,1,0,1,1,1,0,100
1419,1032.jpg,0.991440772,0.95056791,0.263229344,0.973808896,0.690810429,0.987716855,5.557553904,60
1420,1303.jpg,0.997954691,0.972777143,0.235011915,0.982250636,0.840709844,0.995290665,0.891939239,80
1421,1082.jpg,0.993617688,0.972846028,0.243720389,0.983213312,0.576117105,0.991026523,4.737920784,70
1422,1222.jpg,0.989537479,0.95120885,0.272089194,0.975636142,0.649012264,0.98744357,5.549934353,60
1423,642.jpg,0.999734303,0.999593151,0.092565083,0.999849651,0.988081545,0.99972285,0.287331736,70
1424,526.jpg,0.99782076,0.991379246,0.178237668,0.994875283,0.905668526,0.996406207,0.819299059,90
1425,145.jpg,1,1,0,1,1,1,0,100
1426,1915.jpg,0.992784637,0.977463987,0.246730497,0.97813297,0.727352621,0.988925406,2.200555433,60
1427,1743.jpg,0.990222962,0.951589258,0.262645666,0.971525034,0.594611842,0.985717268,7.13943552,70
1428,1780.jpg,0.995566328,0.984531583,0.218348459,0.985110468,0.814781019,0.992928945,1.183669773,60
1429,1118.jpg,0.978309978,0.870609963,0.315678504,0.939789177,0.506152191,0.967327044,8.295095818,60
1430,521.jpg,0.998110657,0.990484548,0.169352843,0.995783779,0.849845639,0.996740373,1.025339478,80
1431,2161.jpg,0.994008883,0.953897817,0.254257033,0.970156958,0.68998363,0.984331387,2.288736244,70
1432,633.jpg,0.993850451,0.994899571,0.185687536,0.997065641,0.807469523,0.993963581,0.802874767,70
1433,1879.jpg,0.9997186,0.998004406,0.117862677,0.999586165,0.96498641,0.999719722,1.272808567,60
1434,1923.jpg,0.985406037,0.927374589,0.295118901,0.962551591,0.53489124,0.98063391,5.358615094,50
1435,848.jpg,0.999278,0.998415904,0.12763553,0.999174878,0.948111886,0.998348687,0.216237304,65
1436,234.jpg,1,1,0,1,1,1,0,100
1437,1938.jpg,0.990586542,0.974780161,0.22912234,0.954640404,0.658221518,0.988166814,2.050641328,60
1438,1103.jpg,0.993895214,0.979634822,0.230784751,0.983351017,0.510115675,0.993075656,2.346381116,60
1439,1484.jpg,0.994115282,0.977741697,0.231231654,0.985735832,0.806435959,0.992058791,1.505173473,60
1440,71.jpg,0.997134401,0.993229225,0.192957488,0.994362119,0.824839941,0.994721843,0.96797607,70
1441,911.jpg,1,1,0,1,1,1,0,100
1442,1400.jpg,0.993125771,0.962878383,0.252721676,0.973401426,0.678948006,0.983970585,2.623225974,60
1443,1074.jpg,0.999046046,0.991362365,0.16769156,0.995782907,0.883675446,0.99809895,0.871568001,60
1444,363.jpg,0.998875542,0.995760797,0.164220115,0.997672521,0.975518391,0.998455678,0.330779482,90
1445,542.jpg,0.993130364,0.986834136,0.218152351,0.992687606,0.6505375,0.985479612,1.120294612,60
1446,893.jpg,0.998840842,0.996756919,0.14135996,0.998685774,0.834331934,0.997849776,0.280751004,70
1447,298.jpg,1,1,0,1,1,1,0,100
1448,1243.jpg,0.991237611,0.945069125,0.263404345,0.966702919,0.676412592,0.983357109,3.014447942,60
1449,1052.jpg,0.996421626,0.986520318,0.208488917,0.988709994,0.811252448,0.994277425,1.968443649,70
1450,991.jpg,0.99934525,0.994244978,0.152306182,0.996847547,0.932904162,0.998791119,3.484771153,60
1451,854.jpg,0.997652562,0.99457775,0.177451212,0.996653734,0.85943216,0.994184379,0.694367508,80
1452,1623.jpg,0.998718692,0.988557626,0.193660933,0.992843914,0.888494611,0.996888948,0.710045076,50
1453,1161.jpg,0.996874082,0.974606655,0.230295816,0.982878718,0.812142094,0.991405242,0.580927165,60
1454,721.jpg,0.995969969,0.985406753,0.200708287,0.992744552,0.85474607,0.994415001,1.382104969,60
1455,14.jpg,0.996668926,0.984901551,0.207153155,0.989812301,0.847877337,0.996081753,1.804866015,60
1456,1661.jpg,0.998981065,0.993941426,0.16040661,0.996249715,0.918992936,0.998507369,0.573685881,60
1457,77.jpg,0.995963744,0.992308074,0.201892351,0.994374483,0.798624327,0.994555204,1.679470831,70
1458,239.jpg,0.996123214,0.99170205,0.191714617,0.996488047,0.735514681,0.994510987,0.931665143,60
1459,621.jpg,1,1,0,1,1,1,0,100
1460,1670.jpg,0.997515873,0.985546707,0.206851069,0.988552959,0.83658824,0.994260476,0.888699604,70
1461,1675.jpg,0.999409942,0.996623272,0.143109137,0.997669334,0.947306858,0.999154357,2.158017796,70
1462,1883.jpg,0.985742088,0.92376577,0.297772255,0.960471493,0.489742826,0.979142301,3.89425282,60
1463,560.jpg,0.997709897,0.996211643,0.165892411,0.996295992,0.775674063,0.996391464,0.750462681,70
1464,1004.jpg,0.998562855,0.99124546,0.165357027,0.995928992,0.884302207,0.998096886,3.165368749,55
1465,1499.jpg,0.99123688,0.957989002,0.253403974,0.972840477,0.599813702,0.984907291,2.829227285,60
1466,2084.jpg,0.992967696,0.98992309,0.204774029,0.963818573,0.716359624,0.988438367,1.198976899,60
1467,1902.jpg,0.999866505,0.998748338,0.092474986,0.999512496,0.994472703,0.999843589,0.317946686,40
1468,189.jpg,0.997074838,0.990478079,0.184249408,0.996323711,0.782574298,0.994209643,0.669414814,60
1469,263.jpg,0.99611125,0.981212593,0.213010047,0.990761404,0.825462373,0.995420355,2.100819043,60
1470,1407.jpg,0.985526257,0.922016814,0.293799014,0.955625877,0.595450393,0.977272136,5.74498642,65
1471,1916.jpg,0.996831388,0.98727625,0.200534859,0.994568251,0.783714299,0.997381236,0.571010608,55
1472,458.jpg,1,1,0,1,1,1,0,100
1473,290.jpg,1,1,0,1,1,1,0,100
1474,2165.jpg,0.991912238,0.95649552,0.26810909,0.972972754,0.656238766,0.98723695,3.318476827,60
1475,678.jpg,1,1,0,1,1,1,0,100
1476,377.jpg,0.993840369,0.98424626,0.212105108,0.992190786,0.232061497,0.989061429,0.838945985,60
1477,1951.jpg,0.995883486,0.980026648,0.203523401,0.984551405,0.803800003,0.992905346,1.261862418,70
1478,2089.jpg,0.994907603,0.958745349,0.235396394,0.97789723,0.778444877,0.991451683,1.900280652,60
1479,2025.jpg,0.992585395,0.937258933,0.252819546,0.975592822,0.7329178,0.989245429,4.071949271,60
1480,1190.jpg,0.996130222,0.977390538,0.217433511,0.984158579,0.866634334,0.992212556,1.059973196,60
1481,411.jpg,0.998290652,0.995871162,0.138777419,0.99912804,0.875944287,0.997556372,0.351775983,80
1482,855.jpg,0.992561873,0.976655845,0.242135319,0.988542353,0.735224041,0.989631916,1.550922453,60
1483,2028.jpg,0.995378522,0.983878585,0.193954572,0.980591123,0.634350009,0.991654492,1.803332423,70
1484,2196.jpg,0.988619327,0.947733788,0.27177034,0.972306724,0.578662606,0.986179875,6.070507067,60
1485,1115.jpg,0.994805279,0.965499034,0.23092259,0.979678314,0.695603364,0.99011542,2.614931167,65
1486,1481.jpg,0.995407462,0.976001116,0.228500842,0.974038333,0.746025733,0.989298946,1.499902069,60
1487,171.jpg,1,1,0,1,1,1,0,100
1488,1288.jpg,0.995521781,0.97505218,0.221802213,0.985619511,0.803110214,0.99202191,0.894464422,60
1489,1806.jpg,0.999494407,0.99716796,0.136260332,0.998359865,0.957482656,0.999290963,0.773773657,70
1490,1498.jpg,0.987815969,0.957536504,0.268620256,0.96418011,0.5831559,0.980053437,2.277422697,60
1491,2216.jpg,0.996039345,0.980183558,0.229797297,0.993138089,0.763016141,0.995318641,3.698817259,70
1492,2130.jpg,0.989088242,0.950300733,0.282462609,0.969428715,0.691769641,0.985999751,4.803566372,60
1493,1816.jpg,0.999451587,0.99669793,0.131977696,0.998343421,0.947831608,0.999362979,1.276957903,70
1494,851.jpg,1,1,0,1,1,1,0,100
1495,1198.jpg,0.990735774,0.930565426,0.284709675,0.978509375,0.524849138,0.986036895,4.541468852,80
1496,1411.jpg,0.998489088,0.975260457,0.249510953,0.985693589,0.823156018,0.996542763,0.86312264,90
1497,100.jpg,0.998588692,0.997487516,0.152236381,0.998330298,0.948127183,0.997644162,0.384997417,95
1498,877.jpg,0.997909852,0.994920101,0.177426759,0.996770452,0.885589288,0.995855332,0.794552638,80
1499,1928.jpg,0.991269397,0.971562138,0.235669161,0.981141287,0.478144254,0.983801044,0.593468355,50
1500,1066.jpg,0.996461926,0.978640261,0.232014563,0.986777023,0.868652319,0.99237633,1.56947917,60
1501,2078.jpg,0.99599699,0.994878009,0.208854012,0.956374968,0.751342815,0.992318322,1.461108996,60
1502,512.jpg,1,1,0,1,1,1,0,100
1503,1922.jpg,0.994100531,0.959470069,0.287271533,0.966795487,0.761522615,0.988204803,2.383558311,60
1504,280.jpg,0.997356796,0.996783488,0.174400134,0.998224822,0.847417337,0.997166534,0.628302768,70
1505,149.jpg,0.998785784,0.997628499,0.14218417,0.998931541,0.828727697,0.998245291,0.48306839,80
1506,2074.jpg,0.991550027,0.984025548,0.233492861,0.971771385,0.681753888,0.98594549,1.932062117,60
1507,713.jpg,0.995316445,0.980124304,0.213845044,0.991650436,0.880320083,0.991957114,1.633381793,60
1508,730.jpg,0.997870327,0.991848718,0.164698567,0.997571732,0.693599564,0.995754007,0.743459388,75
1509,49.jpg,1,1,0,1,1,1,0,100
1510,1503.jpg,0.987343995,0.935075203,0.295223108,0.954782978,0.544325966,0.975007806,4.58983512,70
1511,1627.jpg,0.995174022,0.983306052,0.21830736,0.990975725,0.794612504,0.995582112,1.527249411,70
1512,927.jpg,0.994638987,0.983776507,0.216879994,0.991105703,0.729385508,0.991012971,1.998648232,60
1513,1842.jpg,0.999560945,0.997909294,0.128721383,0.998570898,0.950223013,0.999444352,1.264126973,70
1514,1317.jpg,0.990488332,0.96235077,0.259515624,0.979517368,0.690013291,0.98815134,4.898776754,60
1515,1378.jpg,0.991254758,0.94687253,0.270927931,0.965378431,0.678856779,0.983232252,3.609880644,60
1516,432.jpg,0.998269953,0.992998983,0.170380331,0.995927949,0.924349567,0.996919531,0.780287002,90
1517,1592.jpg,0.989263146,0.926517695,0.278376118,0.963543154,0.641337814,0.982545912,4.272666465,60
1518,1142.jpg,0.990609346,0.950285573,0.271196649,0.968803385,0.603656999,0.983098488,4.984633062,70
1519,2167.jpg,0.992646646,0.950448273,0.268110576,0.969825786,0.635231718,0.985994174,4.505824695,70
1520,1934.jpg,0.994598536,0.988403851,0.190530438,0.935390649,0.584906796,0.992839428,1.223721041,65
1521,783.jpg,0.995527182,0.982160709,0.211027413,0.992721033,0.830881847,0.991012539,0.918164107,60
1522,261.jpg,1,1,0,1,1,1,0,100
1523,1330.jpg,0.994981502,0.96583184,0.245652399,0.976658029,0.752252327,0.986994429,1.964980581,60
1524,5.jpg,0.999003252,0.992719917,0.153638711,0.998046211,0.918039035,0.999193666,0.677077118,70
1525,1607.jpg,0.996736006,0.986951633,0.199452749,0.992856706,0.824453038,0.996027195,1.957298852,60
1526,920.jpg,0.998783211,0.994979897,0.162105598,0.996490653,0.915969552,0.997930584,0.648584294,60
1527,1730.jpg,0.994412539,0.96576216,0.246955653,0.978508908,0.817322534,0.989191612,2.728279038,60
1528,1075.jpg,0.99900155,0.99134622,0.165586816,0.995962978,0.899637754,0.998484372,0.499113666,60
1529,895.jpg,1,1,0,1,1,1,0,100
1530,945.jpg,0.995480731,0.97978703,0.206135247,0.987704621,0.750258439,0.992542746,1.480766077,85
1531,874.jpg,1,1,0,1,1,1,0,100
1532,524.jpg,1,1,0,1,1,1,0,100
1533,1608.jpg,0.988079576,0.963323737,0.277499133,0.97136817,0.648635913,0.985317855,5.145250159,65
1534,1497.jpg,0.988719709,0.916299224,0.281443219,0.961392036,0.559694334,0.980057806,4.983242874,60
1535,1137.jpg,0.993010214,0.953637118,0.241839933,0.977136168,0.614862491,0.988812044,6.316435992,70
1536,26.jpg,0.999143432,0.995439545,0.147454415,0.997669061,0.946471209,0.998283898,0.355592636,90
1537,962.jpg,1,1,0,1,1,1,0,100
1538,1264.jpg,0.9962339,0.963538199,0.251917363,0.974581749,0.70256168,0.985786165,2.115319645,60
1539,118.jpg,0.996247257,0.989625586,0.180276025,0.99546748,0.761146294,0.992779929,1.104220448,80
1540,1265.jpg,0.992131418,0.931376948,0.281654892,0.97070245,0.685071748,0.985194615,4.086279802,70
1541,1570.jpg,0.990962275,0.953254727,0.271537861,0.969546101,0.689643655,0.984523166,3.972387724,80
1542,702.jpg,0.996408461,0.986528489,0.19825114,0.992536693,0.821651422,0.993590441,0.835381536,60
1543,2145.jpg,0.991912238,0.95649552,0.26810909,0.972972754,0.656238766,0.98723695,3.318476827,65
1544,1571.jpg,0.989582664,0.946611378,0.288661795,0.972171929,0.686426619,0.983765468,3.448611547,60
1545,1676.jpg,0.999273688,0.997296275,0.149536927,0.997920457,0.936565182,0.999139128,3.029652848,70
1546,1801.jpg,0.988276272,0.933507002,0.282079796,0.962807965,0.622037999,0.981036704,4.073786429,70
1547,1501.jpg,0.98946234,0.940226622,0.276543349,0.966731308,0.670983635,0.983284989,5.561600474,70
1548,422.jpg,0.995104198,0.994240392,0.188278972,0.996170216,0.844770719,0.993376341,1.273143242,70
1549,2217.jpg,0.99449936,0.976782099,0.239716041,0.987124948,0.764823399,0.991810937,2.061750229,60
1550,499.jpg,0.998547316,0.988226262,0.171463216,0.995857389,0.940792698,0.998246947,1.535979292,50
1551,1275.jpg,0.993592875,0.964750193,0.257420446,0.975763312,0.744431934,0.987680069,2.531003258,80
1552,1611.jpg,0.991241021,0.972119503,0.256788786,0.983065035,0.703596732,0.989446866,4.780472135,60
1553,1878.jpg,0.995564046,0.984606278,0.213153746,0.990015818,0.768760972,0.995503905,10.44941254,60
1554,178.jpg,0.998785734,0.995304613,0.143092461,0.998857821,0.878304131,0.997996887,0.457196728,90
1555,1002.jpg,0.995806834,0.976068796,0.219215841,0.984606116,0.82289345,0.992590406,1.918632702,60
1556,293.jpg,1,1,0,1,1,1,0,100
1557,600.jpg,1,1,0,1,1,1,0,100
1558,1889.jpg,0.992374772,0.975074275,0.2788221,0.967614063,0.666298966,0.983872361,1.374838501,60
1559,588.jpg,0.99691047,0.993352644,0.188872623,0.995845669,0.909929761,0.995623212,0.896615543,70
1560,951.jpg,0.995915528,0.989050947,0.209567632,0.989989803,0.843772576,0.991330669,0.81677114,60
1561,1300.jpg,0.988735809,0.96135454,0.26504082,0.972415246,0.497629363,0.978989692,0.617302215,60
1562,1647.jpg,0.997354067,0.982495814,0.197549082,0.989319648,0.792145939,0.994688553,0.930588666,60
1563,718.jpg,0.999059935,0.997028581,0.142219184,0.997900074,0.932788732,0.998138389,0.31095739,95
1564,1711.jpg,0.989202434,0.88589488,0.304194084,0.956972421,0.738001237,0.980290777,4.523455745,60
1565,2006.jpg,0.994009754,0.978682586,0.209028683,0.982753271,0.825296202,0.992382956,2.023201123,70
1566,753.jpg,0.99674306,0.992031977,0.188349469,0.995047061,0.86155829,0.994814623,1.055991064,70
1567,73.jpg,0.997442477,0.993976274,0.184494507,0.9956014,0.81767279,0.995844335,1.697185442,75
1568,301.jpg,0.997225807,0.98766704,0.207298289,0.987650114,0.876762504,0.994165005,1.456336916,70
1569,254.jpg,0.991440772,0.95056791,0.263229344,0.973808896,0.690810429,0.987716855,5.557553904,60
1570,144.jpg,0.998627273,0.998074833,0.140175481,0.999121619,0.809624519,0.997865978,0.362819335,80
1571,1950.jpg,0.995119815,0.981524036,0.211323822,0.983912284,0.729385138,0.991368353,1.65408582,60
1572,372.jpg,0.99758705,0.991914761,0.190754956,0.993881603,0.907559526,0.995421875,0.779185001,80
1573,1991.jpg,0.993854216,0.99041999,0.203472458,0.976956075,0.752042691,0.992219253,2.360549659,70
1574,398.jpg,0.998664228,0.997290628,0.134319584,0.998943366,0.894442176,0.99789505,0.301500279,80
1575,2126.jpg,0.9998749,0.998321809,0.10018049,0.997317945,0.991016424,0.999721334,0.190586044,40
1576,1298.jpg,0.99713808,0.98288255,0.232313233,0.985120159,0.873964097,0.993057309,0.791985117,90
1577,2184.jpg,0.999863941,0.999392488,0.095819849,0.999744575,0.987751138,0.999870477,3.717274047,60
1578,593.jpg,1,1,0,1,1,1,0,100
1579,338.jpg,0.997442477,0.993976274,0.184494507,0.9956014,0.81767279,0.995844335,1.697185442,75
1580,1292.jpg,0.991174349,0.945344389,0.27540648,0.960637611,0.578356248,0.980084741,3.241494194,70
1581,1160.jpg,0.996874082,0.974606655,0.230295816,0.982878718,0.812142094,0.991405242,0.580927165,60
1582,549.jpg,0.996957094,0.995115657,0.175208646,0.997150737,0.789401631,0.996281954,0.717159259,70
1583,1020.jpg,0.999752065,0.99644579,0.124347485,0.998140902,0.965505902,0.999490108,0.706166106,80
1584,2095.jpg,0.999823615,0.999959981,0.068338011,0.999945441,0.972874164,0.999909887,0.114534885,60
1585,66.jpg,1,1,0,1,1,1,0,100
1586,373.jpg,0.996448437,0.985418593,0.209180677,0.988110801,0.812090097,0.994063295,2.272422255,70
1587,1956.jpg,0.995867375,0.970137865,0.225487075,0.983049995,0.769517899,0.991739557,3.022644337,70
1588,680.jpg,1,1,0,1,1,1,0,100
1589,1790.jpg,0.999431461,0.993266707,0.134290823,0.99763606,0.954611564,0.999223809,1.308909149,60
1590,870.jpg,0.999768076,0.999302242,0.115273077,0.999108796,0.971840539,0.999638729,1.193487037,90
1591,164.jpg,0.999712159,0.998156694,0.125672652,0.998876118,0.957006866,0.999148448,0.180197368,90
1592,1732.jpg,0.997659091,0.983635172,0.205651573,0.986768391,0.878695188,0.993083263,0.605587474,60
1593,782.jpg,0.995842224,0.990543324,0.197538956,0.993591941,0.754972894,0.992807386,2.076583029,80
1594,1206.jpg,0.98987266,0.94063131,0.269432972,0.967530566,0.622045347,0.984098087,5.067066056,75
1595,1107.jpg,0.98739807,0.913498708,0.289485869,0.947386289,0.26126023,0.978526813,9.538504988,50
1596,756.jpg,0.997687624,0.98846777,0.18433695,0.993585634,0.828248983,0.996455058,1.646806663,70
1597,2003.jpg,0.993903683,0.978008743,0.211133757,0.982332791,0.824551536,0.992044175,2.516377336,70
1598,770.jpg,1,1,0,1,1,1,0,100
1599,1684.jpg,0.998894627,0.996127708,0.164082628,0.996462812,0.926242038,0.998703906,2.372720067,60
1600,726.jpg,0.999194724,0.996877295,0.148897939,0.998499681,0.902191762,0.998532982,0.929268671,90
1601,2122.jpg,0.99147012,0.978700273,0.258494533,0.978122894,0.801845389,0.989391261,3.228507945,60
1602,1463.jpg,0.994020798,0.961228031,0.244478785,0.97557683,0.701684834,0.986033039,2.873337417,70
1603,1360.jpg,0.992717106,0.950721408,0.270538262,0.963022062,0.682205866,0.979214134,2.590887564,60
1604,392.jpg,0.999186876,0.998236454,0.123291739,0.999316858,0.912980439,0.998543696,0.375689539,90
1605,1217.jpg,0.988812205,0.929472599,0.274279653,0.968692844,0.510836481,0.983754417,4.804714025,70
1606,1140.jpg,0.989262863,0.929180794,0.278758748,0.966733356,0.555043019,0.983273937,5.301733472,70
1607,1456.jpg,0.997288531,0.983953252,0.192723871,0.991168551,0.751627475,0.996563294,1.059719006,60
1608,532.jpg,0.998290869,0.994887785,0.167355865,0.996749669,0.905775021,0.99756746,0.7794415,65
1609,2215.jpg,0.997764945,0.980466744,0.202553919,0.992474864,0.854920234,0.99552585,1.637145263,70
1610,161.jpg,1,1,0,1,1,1,0,100
1611,2049.jpg,0.995161438,0.979484678,0.203907936,0.984909806,0.633926723,0.991999578,3.42715463,70
1612,1081.jpg,0.998583449,0.989678296,0.172568338,0.994814666,0.877782477,0.997669781,1.074647193,60
1613,1532.jpg,0.99133912,0.958045652,0.245652401,0.981226264,0.639263627,0.990498065,4.693953359,60
1614,437.jpg,0.995925251,0.990262959,0.191090882,0.995947584,0.71714562,0.993684897,1.27690218,60
1615,1083.jpg,0.992853629,0.959381172,0.261967373,0.96799369,0.391411912,0.986420153,3.544999491,60
1616,1772.jpg,0.999123128,0.99473585,0.163862157,0.995958697,0.913017885,0.99835664,0.522332603,60
1617,1964.jpg,0.994306939,0.949748513,0.246114935,0.979662357,0.783920959,0.989260889,3.330881851,60
1618,1610.jpg,0.993142451,0.983162941,0.240050863,0.984494531,0.752226851,0.992018401,4.15712522,60
1619,570.jpg,0.997708734,0.984137988,0.195030999,0.988527316,0.795399104,0.996032464,0.671033957,80
1620,1089.jpg,0.995982214,0.983304907,0.22063678,0.983881224,0.835179689,0.99043116,2.116923771,60
1621,1236.jpg,0.993798465,0.965876992,0.239401849,0.981758503,0.757716941,0.990897606,3.589917037,60
1622,1039.jpg,0.994233674,0.963257812,0.245889024,0.973247686,0.700829364,0.989286622,1.293667786,50
1623,2169.jpg,0.996735539,0.991163292,0.221736255,0.985849115,0.743250694,0.993610644,0.902420306,60
1624,810.jpg,0.997992306,0.98671145,0.198944373,0.990762445,0.857639808,0.995383203,1.027343313,70
1625,1870.jpg,0.999034449,0.99487693,0.166233362,0.996525777,0.939969621,0.998464104,3.399980539,50
1626,1584.jpg,0.994129179,0.959175358,0.249868667,0.974644219,0.679251098,0.986311197,1.8406693,60
1627,2019.jpg,0.993789559,0.979909952,0.224513052,0.979184572,0.690216513,0.991559836,2.081727094,60
1628,923.jpg,1,1,0,1,1,1,0,100
1629,1799.jpg,0.999755207,0.998230045,0.111678647,0.999332131,0.989554831,0.999731583,0.523252302,65
1630,1949.jpg,0.99622023,0.990336712,0.180658905,0.983522061,0.6473551,0.995151701,1.117798958,70
1631,649.jpg,0.998139488,0.997798159,0.147601712,0.999212752,0.816112478,0.997674846,0.386713435,70
1632,1712.jpg,0.994162437,0.957248555,0.258035426,0.970238708,0.797496813,0.985307392,1.931515679,50
1633,918.jpg,1,1,0,1,1,1,0,100
1634,1230.jpg,0.993333082,0.955291079,0.260008331,0.97081901,0.624471777,0.985445429,4.037748335,70
1635,1634.jpg,0.999977381,0.999950591,0.066286548,0.999916859,0.992777435,0.999945875,0.028970437,80
1636,1141.jpg,0.987410731,0.925262713,0.279489587,0.968251086,0.517609434,0.981311027,8.770112971,60
1637,643.jpg,0.99767328,0.99633949,0.152268219,0.998706053,0.896135017,0.997901331,0.288890605,70
1638,438.jpg,0.995979121,0.991735188,0.188305481,0.995720323,0.80866805,0.995250029,0.996579278,60
1639,1062.jpg,0.993304367,0.968598336,0.264320145,0.973219018,0.66939498,0.985532479,1.30625832,50
1640,110.jpg,0.987560974,0.968370108,0.254646673,0.96455044,0.478548856,0.983423416,5.040287627,60
1641,1500.jpg,0.9927534,0.968017223,0.255851431,0.967033008,0.489109533,0.983820908,1.243548627,70
1642,1440.jpg,0.994701771,0.971876277,0.242231218,0.980586255,0.738300554,0.989213871,2.573372184,70
1643,193.jpg,0.995461261,0.987651736,0.199143591,0.991525255,0.792025564,0.993715249,1.57639223,60
1644,1185.jpg,0.985875743,0.930626704,0.296486679,0.957317046,0.572989346,0.980473539,2.768759671,80
1645,816.jpg,1,1,0,1,1,1,0,100
1646,1767.jpg,0.994770284,0.971456989,0.246251409,0.982997028,0.820026533,0.990934391,1.437499697,80
1647,2226.jpg,0.985757085,0.965395598,0.299987869,0.963921174,0.570365375,0.982581407,3.842406729,60
1648,737.jpg,0.996402435,0.98513917,0.202192702,0.989248521,0.810431429,0.994524326,1.225398401,60
1649,460.jpg,0.996729183,0.992334326,0.179345544,0.995298811,0.768342645,0.994054319,1.586586298,80
1650,219.jpg,1,1,0,1,1,1,0,100
1651,1874.jpg,0.98478652,0.943481728,0.316113531,0.955404421,0.396974015,0.972210502,9.034201267,75
1652,167.jpg,0.999161063,0.996390666,0.138852102,0.997985366,0.947224479,0.998923037,0.237493844,70
1653,924.jpg,0.992686486,0.990282107,0.212790077,0.993517818,0.783862912,0.988556737,0.856443496,60
1654,444.jpg,1,1,0,1,1,1,0,100
1655,2219.jpg,0.996548834,0.981759324,0.223602958,0.990111428,0.854447325,0.996223941,2.055951133,90
1656,109.jpg,0.996525186,0.994482311,0.189062344,0.995822841,0.809854757,0.995648784,1.683128772,70
1657,2227.jpg,0.994138134,0.973100895,0.252046966,0.981196894,0.751356986,0.989536787,3.342881797,70
1658,1207.jpg,0.992662286,0.961320383,0.252473821,0.974905689,0.734840994,0.985683546,2.783875184,75
1659,1417.jpg,0.990858966,0.956615969,0.268879665,0.965286102,0.70589515,0.983195315,3.350705434,60
1660,506.jpg,1,1,0,1,1,1,0,100
1661,1044.jpg,0.997828849,0.995209868,0.168439542,0.996415768,0.811411221,0.995584939,0.74464072,70
1662,740.jpg,0.999589551,0.996992648,0.129822618,0.997688459,0.977922828,0.999293703,0.442622491,60
1663,1033.jpg,0.999239988,0.99561843,0.141971617,0.998084212,0.935436552,0.999067841,3.070761131,60
1664,1548.jpg,0.993596158,0.967682288,0.230610088,0.984199207,0.648805749,0.991719497,5.913801776,70
1665,1376.jpg,0.991217856,0.952807424,0.269278694,0.958637979,0.574482427,0.979238704,2.78809903,70
1666,1600.jpg,0.999028109,0.997310694,0.154632859,0.998438831,0.906406426,0.998899897,1.220421517,70
1667,1996.jpg,0.996296759,0.980190457,0.208758288,0.988975747,0.90549364,0.99529458,0.879231693,80
1668,1654.jpg,0.985841517,0.928685051,0.271779093,0.975377822,0.615357612,0.987377432,6.267435304,60
1669,573.jpg,0.998259212,0.994962948,0.165983265,0.997401168,0.965727766,0.997355208,0.30317698,90
1670,249.jpg,0.999137436,0.993737373,0.146154225,0.997309997,0.935955394,0.998838633,2.601747012,60
1671,664.jpg,1,1,0,1,1,1,0,100
1672,829.jpg,1,1,0,1,1,1,0,100
1673,1815.jpg,0.998782173,0.988050346,0.170700341,0.995182822,0.882782989,0.998177484,2.219785084,60
